idcolumna,idconsulta,codusu,vercolumna,orden,ancho,guidConsulta
2773,82,0,0,71,100,fb2e091e-0c6b-41a6-942f-260cbab665d4
2773,83,0,0,71,100,0a8c2a32-ad41-4966-a766-a4bc728183c0
2773,84,0,0,71,100,d27f4e2e-2264-4e26-8583-1b17732387b3
2773,85,0,0,71,100,c2b328fa-0bfa-43cc-b575-856c7e1b052d
2773,241,0,0,57,100,a7a668a1-eb1f-46f7-9e24-8ce00b00db28
2773,362,0,0,71,100,5fb2df9a-83e8-47ab-9991-6c15d785a6e3
2773,363,0,0,71,100,f6b89b5b-98d6-46d3-a658-0d93f1426e94
2773,364,0,0,71,100,525f7f3c-c554-44ef-a6cd-2d01a93a501b
2773,365,0,0,71,100,f5b7c07f-ce21-476e-bebe-52046e18db3d
2773,366,0,0,57,100,d77c9a34-8972-41eb-be00-104e8004848b
2774,82,0,0,64,100,fb2e091e-0c6b-41a6-942f-260cbab665d4
2774,83,0,0,64,100,0a8c2a32-ad41-4966-a766-a4bc728183c0
2774,84,0,0,64,100,d27f4e2e-2264-4e26-8583-1b17732387b3
2774,85,0,0,64,100,c2b328fa-0bfa-43cc-b575-856c7e1b052d
2774,241,0,0,49,100,a7a668a1-eb1f-46f7-9e24-8ce00b00db28
2774,362,0,0,64,100,5fb2df9a-83e8-47ab-9991-6c15d785a6e3
2774,363,0,0,64,100,f6b89b5b-98d6-46d3-a658-0d93f1426e94
2774,364,0,0,64,100,525f7f3c-c554-44ef-a6cd-2d01a93a501b
2774,365,0,0,64,100,f5b7c07f-ce21-476e-bebe-52046e18db3d
2774,366,0,0,49,100,d77c9a34-8972-41eb-be00-104e8004848b
2775,82,0,0,39,100,fb2e091e-0c6b-41a6-942f-260cbab665d4
2775,83,0,0,39,100,0a8c2a32-ad41-4966-a766-a4bc728183c0
2775,84,0,0,39,100,d27f4e2e-2264-4e26-8583-1b17732387b3
2775,85,0,0,39,100,c2b328fa-0bfa-43cc-b575-856c7e1b052d
2775,241,0,0,17,100,a7a668a1-eb1f-46f7-9e24-8ce00b00db28
2775,362,0,0,39,100,5fb2df9a-83e8-47ab-9991-6c15d785a6e3
2775,363,0,0,39,100,f6b89b5b-98d6-46d3-a658-0d93f1426e94
2775,364,0,0,39,100,525f7f3c-c554-44ef-a6cd-2d01a93a501b
2775,365,0,0,39,100,f5b7c07f-ce21-476e-bebe-52046e18db3d
2775,366,0,0,17,100,d77c9a34-8972-41eb-be00-104e8004848b
2776,241,0,0,77,100,a7a668a1-eb1f-46f7-9e24-8ce00b00db28
2776,366,0,0,77,100,d77c9a34-8972-41eb-be00-104e8004848b
2777,241,0,0,74,100,a7a668a1-eb1f-46f7-9e24-8ce00b00db28
2777,366,0,0,74,100,d77c9a34-8972-41eb-be00-104e8004848b
2778,241,0,0,12,100,a7a668a1-eb1f-46f7-9e24-8ce00b00db28
2778,366,0,0,12,100,d77c9a34-8972-41eb-be00-104e8004848b
2779,241,0,0,76,100,a7a668a1-eb1f-46f7-9e24-8ce00b00db28
2779,366,0,0,76,100,d77c9a34-8972-41eb-be00-104e8004848b
2780,241,0,0,56,100,a7a668a1-eb1f-46f7-9e24-8ce00b00db28
2780,366,0,0,56,100,d77c9a34-8972-41eb-be00-104e8004848b
2781,241,0,0,0,100,a7a668a1-eb1f-46f7-9e24-8ce00b00db28
2781,366,0,0,0,100,d77c9a34-8972-41eb-be00-104e8004848b
2782,241,0,0,0,100,a7a668a1-eb1f-46f7-9e24-8ce00b00db28
2782,366,0,0,0,100,d77c9a34-8972-41eb-be00-104e8004848b
2783,82,0,0,41,100,fb2e091e-0c6b-41a6-942f-260cbab665d4
2783,83,0,0,41,100,0a8c2a32-ad41-4966-a766-a4bc728183c0
2783,84,0,0,41,100,d27f4e2e-2264-4e26-8583-1b17732387b3
2783,85,0,0,41,100,c2b328fa-0bfa-43cc-b575-856c7e1b052d
2783,241,0,0,18,100,a7a668a1-eb1f-46f7-9e24-8ce00b00db28
2783,362,0,0,41,100,5fb2df9a-83e8-47ab-9991-6c15d785a6e3
2783,363,0,0,41,100,f6b89b5b-98d6-46d3-a658-0d93f1426e94
2783,364,0,0,41,100,525f7f3c-c554-44ef-a6cd-2d01a93a501b
2783,365,0,0,41,100,f5b7c07f-ce21-476e-bebe-52046e18db3d
2783,366,0,0,18,100,d77c9a34-8972-41eb-be00-104e8004848b
2784,82,0,0,51,100,fb2e091e-0c6b-41a6-942f-260cbab665d4
2784,83,0,0,51,100,0a8c2a32-ad41-4966-a766-a4bc728183c0
2784,84,0,0,51,100,d27f4e2e-2264-4e26-8583-1b17732387b3
2784,85,0,0,51,100,c2b328fa-0bfa-43cc-b575-856c7e1b052d
2784,241,0,0,33,100,a7a668a1-eb1f-46f7-9e24-8ce00b00db28
2784,362,0,0,51,100,5fb2df9a-83e8-47ab-9991-6c15d785a6e3
2784,363,0,0,51,100,f6b89b5b-98d6-46d3-a658-0d93f1426e94
2784,364,0,0,51,100,525f7f3c-c554-44ef-a6cd-2d01a93a501b
2784,365,0,0,51,100,f5b7c07f-ce21-476e-bebe-52046e18db3d
2784,366,0,0,33,100,d77c9a34-8972-41eb-be00-104e8004848b
2785,82,0,0,120,100,fb2e091e-0c6b-41a6-942f-260cbab665d4
2785,83,0,0,120,100,0a8c2a32-ad41-4966-a766-a4bc728183c0
2785,84,0,0,120,100,d27f4e2e-2264-4e26-8583-1b17732387b3
2785,85,0,0,120,100,c2b328fa-0bfa-43cc-b575-856c7e1b052d
2785,241,0,0,92,100,a7a668a1-eb1f-46f7-9e24-8ce00b00db28
2785,362,0,0,120,100,5fb2df9a-83e8-47ab-9991-6c15d785a6e3
2785,363,0,0,120,100,f6b89b5b-98d6-46d3-a658-0d93f1426e94
2785,364,0,0,120,100,525f7f3c-c554-44ef-a6cd-2d01a93a501b
2785,365,0,0,120,100,f5b7c07f-ce21-476e-bebe-52046e18db3d
2785,366,0,0,92,100,d77c9a34-8972-41eb-be00-104e8004848b
2786,82,0,0,107,297,fb2e091e-0c6b-41a6-942f-260cbab665d4
2786,83,0,0,107,100,0a8c2a32-ad41-4966-a766-a4bc728183c0
2786,84,0,0,107,100,d27f4e2e-2264-4e26-8583-1b17732387b3
2786,85,0,0,107,100,c2b328fa-0bfa-43cc-b575-856c7e1b052d
2786,241,0,0,82,100,a7a668a1-eb1f-46f7-9e24-8ce00b00db28
2786,362,0,0,107,297,5fb2df9a-83e8-47ab-9991-6c15d785a6e3
2786,363,0,0,107,100,f6b89b5b-98d6-46d3-a658-0d93f1426e94
2786,364,0,0,107,100,525f7f3c-c554-44ef-a6cd-2d01a93a501b
2786,365,0,0,107,100,f5b7c07f-ce21-476e-bebe-52046e18db3d
2786,366,0,0,82,100,d77c9a34-8972-41eb-be00-104e8004848b
2787,82,0,0,105,100,fb2e091e-0c6b-41a6-942f-260cbab665d4
2787,83,0,0,105,100,0a8c2a32-ad41-4966-a766-a4bc728183c0
2787,84,0,0,105,100,d27f4e2e-2264-4e26-8583-1b17732387b3
2787,85,0,0,105,100,c2b328fa-0bfa-43cc-b575-856c7e1b052d
2787,241,0,0,104,100,a7a668a1-eb1f-46f7-9e24-8ce00b00db28
2787,362,0,0,105,100,5fb2df9a-83e8-47ab-9991-6c15d785a6e3
2787,363,0,0,105,100,f6b89b5b-98d6-46d3-a658-0d93f1426e94
2787,364,0,0,105,100,525f7f3c-c554-44ef-a6cd-2d01a93a501b
2787,365,0,0,105,100,f5b7c07f-ce21-476e-bebe-52046e18db3d
2787,366,0,0,104,100,d77c9a34-8972-41eb-be00-104e8004848b
2788,82,0,0,100,100,fb2e091e-0c6b-41a6-942f-260cbab665d4
2788,83,0,0,100,100,0a8c2a32-ad41-4966-a766-a4bc728183c0
2788,84,0,0,100,100,d27f4e2e-2264-4e26-8583-1b17732387b3
2788,85,0,0,100,100,c2b328fa-0bfa-43cc-b575-856c7e1b052d
2788,241,0,0,101,100,a7a668a1-eb1f-46f7-9e24-8ce00b00db28
2788,362,0,0,100,100,5fb2df9a-83e8-47ab-9991-6c15d785a6e3
2788,363,0,0,100,100,f6b89b5b-98d6-46d3-a658-0d93f1426e94
2788,364,0,0,100,100,525f7f3c-c554-44ef-a6cd-2d01a93a501b
2788,365,0,0,100,100,f5b7c07f-ce21-476e-bebe-52046e18db3d
2788,366,0,0,101,100,d77c9a34-8972-41eb-be00-104e8004848b
2789,82,0,0,97,100,fb2e091e-0c6b-41a6-942f-260cbab665d4
2789,83,0,0,97,100,0a8c2a32-ad41-4966-a766-a4bc728183c0
2789,84,0,0,97,100,d27f4e2e-2264-4e26-8583-1b17732387b3
2789,85,0,0,97,100,c2b328fa-0bfa-43cc-b575-856c7e1b052d
2789,241,0,0,99,100,a7a668a1-eb1f-46f7-9e24-8ce00b00db28
2789,362,0,0,97,100,5fb2df9a-83e8-47ab-9991-6c15d785a6e3
2789,363,0,0,97,100,f6b89b5b-98d6-46d3-a658-0d93f1426e94
2789,364,0,0,97,100,525f7f3c-c554-44ef-a6cd-2d01a93a501b
2789,365,0,0,97,100,f5b7c07f-ce21-476e-bebe-52046e18db3d
2789,366,0,0,99,100,d77c9a34-8972-41eb-be00-104e8004848b
2790,241,0,0,0,100,a7a668a1-eb1f-46f7-9e24-8ce00b00db28
2790,366,0,0,0,100,d77c9a34-8972-41eb-be00-104e8004848b
2791,241,0,0,0,100,a7a668a1-eb1f-46f7-9e24-8ce00b00db28
2791,366,0,0,0,100,d77c9a34-8972-41eb-be00-104e8004848b
2792,241,0,0,0,100,a7a668a1-eb1f-46f7-9e24-8ce00b00db28
2792,366,0,0,0,100,d77c9a34-8972-41eb-be00-104e8004848b
2793,82,0,0,77,100,fb2e091e-0c6b-41a6-942f-260cbab665d4
2793,83,0,0,77,100,0a8c2a32-ad41-4966-a766-a4bc728183c0
2793,84,0,0,77,100,d27f4e2e-2264-4e26-8583-1b17732387b3
2793,85,0,0,77,100,c2b328fa-0bfa-43cc-b575-856c7e1b052d
2793,241,0,0,65,100,a7a668a1-eb1f-46f7-9e24-8ce00b00db28
2793,362,0,0,77,100,5fb2df9a-83e8-47ab-9991-6c15d785a6e3
2793,363,0,0,77,100,f6b89b5b-98d6-46d3-a658-0d93f1426e94
2793,364,0,0,77,100,525f7f3c-c554-44ef-a6cd-2d01a93a501b
2793,365,0,0,77,100,f5b7c07f-ce21-476e-bebe-52046e18db3d
2793,366,0,0,65,100,d77c9a34-8972-41eb-be00-104e8004848b
2794,82,0,0,101,100,fb2e091e-0c6b-41a6-942f-260cbab665d4
2794,83,0,0,101,100,0a8c2a32-ad41-4966-a766-a4bc728183c0
2794,84,0,0,101,100,d27f4e2e-2264-4e26-8583-1b17732387b3
2794,85,0,0,101,100,c2b328fa-0bfa-43cc-b575-856c7e1b052d
2794,241,0,0,88,100,a7a668a1-eb1f-46f7-9e24-8ce00b00db28
2794,362,0,0,101,100,5fb2df9a-83e8-47ab-9991-6c15d785a6e3
2794,363,0,0,101,100,f6b89b5b-98d6-46d3-a658-0d93f1426e94
2794,364,0,0,101,100,525f7f3c-c554-44ef-a6cd-2d01a93a501b
2794,365,0,0,101,100,f5b7c07f-ce21-476e-bebe-52046e18db3d
2794,366,0,0,88,100,d77c9a34-8972-41eb-be00-104e8004848b
2795,82,0,0,99,100,fb2e091e-0c6b-41a6-942f-260cbab665d4
2795,83,0,0,99,100,0a8c2a32-ad41-4966-a766-a4bc728183c0
2795,84,0,0,99,100,d27f4e2e-2264-4e26-8583-1b17732387b3
2795,85,0,0,99,100,c2b328fa-0bfa-43cc-b575-856c7e1b052d
2795,241,0,0,79,100,a7a668a1-eb1f-46f7-9e24-8ce00b00db28
2795,362,0,0,99,100,5fb2df9a-83e8-47ab-9991-6c15d785a6e3
2795,363,0,0,99,100,f6b89b5b-98d6-46d3-a658-0d93f1426e94
2795,364,0,0,99,100,525f7f3c-c554-44ef-a6cd-2d01a93a501b
2795,365,0,0,99,100,f5b7c07f-ce21-476e-bebe-52046e18db3d
2795,366,0,0,79,100,d77c9a34-8972-41eb-be00-104e8004848b
2796,82,0,0,108,100,fb2e091e-0c6b-41a6-942f-260cbab665d4
2796,83,0,0,108,100,0a8c2a32-ad41-4966-a766-a4bc728183c0
2796,84,0,0,108,100,d27f4e2e-2264-4e26-8583-1b17732387b3
2796,85,0,0,108,100,c2b328fa-0bfa-43cc-b575-856c7e1b052d
2796,241,0,0,107,100,a7a668a1-eb1f-46f7-9e24-8ce00b00db28
2796,362,0,0,108,100,5fb2df9a-83e8-47ab-9991-6c15d785a6e3
2796,363,0,0,108,100,f6b89b5b-98d6-46d3-a658-0d93f1426e94
2796,364,0,0,108,100,525f7f3c-c554-44ef-a6cd-2d01a93a501b
2796,365,0,0,108,100,f5b7c07f-ce21-476e-bebe-52046e18db3d
2796,366,0,0,107,100,d77c9a34-8972-41eb-be00-104e8004848b
2797,82,0,0,72,100,fb2e091e-0c6b-41a6-942f-260cbab665d4
2797,83,0,0,72,100,0a8c2a32-ad41-4966-a766-a4bc728183c0
2797,84,0,0,72,100,d27f4e2e-2264-4e26-8583-1b17732387b3
2797,85,0,0,72,100,c2b328fa-0bfa-43cc-b575-856c7e1b052d
2797,241,0,0,70,100,a7a668a1-eb1f-46f7-9e24-8ce00b00db28
2797,362,0,0,72,100,5fb2df9a-83e8-47ab-9991-6c15d785a6e3
2797,363,0,0,72,100,f6b89b5b-98d6-46d3-a658-0d93f1426e94
2797,364,0,0,72,100,525f7f3c-c554-44ef-a6cd-2d01a93a501b
2797,365,0,0,72,100,f5b7c07f-ce21-476e-bebe-52046e18db3d
2797,366,0,0,70,100,d77c9a34-8972-41eb-be00-104e8004848b
2798,241,0,0,0,100,a7a668a1-eb1f-46f7-9e24-8ce00b00db28
2798,366,0,0,0,100,d77c9a34-8972-41eb-be00-104e8004848b
2799,241,0,0,0,100,a7a668a1-eb1f-46f7-9e24-8ce00b00db28
2799,366,0,0,0,100,d77c9a34-8972-41eb-be00-104e8004848b
2800,241,0,0,0,100,a7a668a1-eb1f-46f7-9e24-8ce00b00db28
2800,366,0,0,0,100,d77c9a34-8972-41eb-be00-104e8004848b
2801,241,0,0,0,100,a7a668a1-eb1f-46f7-9e24-8ce00b00db28
2801,366,0,0,0,100,d77c9a34-8972-41eb-be00-104e8004848b
2802,241,0,0,0,100,a7a668a1-eb1f-46f7-9e24-8ce00b00db28
2802,366,0,0,0,100,d77c9a34-8972-41eb-be00-104e8004848b
2803,195,0,0,66,127,8fd39256-9116-4e05-a075-3438cde1b8a3
2803,204,0,0,44,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2803,205,0,0,44,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2803,361,0,0,66,127,62070ccd-6e32-40f8-aa64-84b5e91f8292
2804,195,0,0,34,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2804,204,0,0,45,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2804,205,0,0,45,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2804,361,0,0,34,100,62070ccd-6e32-40f8-aa64-84b5e91f8292
2806,195,0,0,52,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2806,204,0,0,46,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2806,205,0,0,46,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2806,361,0,0,52,100,62070ccd-6e32-40f8-aa64-84b5e91f8292
2807,195,0,0,48,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2807,204,0,0,47,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2807,205,0,0,47,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2807,361,0,0,48,100,62070ccd-6e32-40f8-aa64-84b5e91f8292
2808,195,0,0,10,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2808,204,0,0,48,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2808,205,0,0,48,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2808,361,0,0,10,100,62070ccd-6e32-40f8-aa64-84b5e91f8292
2809,195,0,0,51,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2809,204,0,0,49,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2809,205,0,0,49,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2809,361,0,0,51,100,62070ccd-6e32-40f8-aa64-84b5e91f8292
2810,195,0,0,38,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2810,204,0,0,50,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2810,205,0,0,50,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2810,361,0,0,38,100,62070ccd-6e32-40f8-aa64-84b5e91f8292
2813,195,0,0,12,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2813,204,0,0,51,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2813,205,0,0,51,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2813,361,0,0,12,100,62070ccd-6e32-40f8-aa64-84b5e91f8292
2814,195,0,0,23,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2814,204,0,0,52,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2814,205,0,0,52,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2814,361,0,0,23,100,62070ccd-6e32-40f8-aa64-84b5e91f8292
2815,195,0,0,64,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2815,204,0,0,53,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2815,205,0,0,53,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2815,361,0,0,64,100,62070ccd-6e32-40f8-aa64-84b5e91f8292
2816,195,0,0,57,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2816,204,0,0,54,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2816,205,0,0,54,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2816,361,0,0,57,100,62070ccd-6e32-40f8-aa64-84b5e91f8292
2823,195,0,0,40,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2823,204,0,0,55,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2823,205,0,0,55,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2823,361,0,0,40,100,62070ccd-6e32-40f8-aa64-84b5e91f8292
2824,195,0,0,58,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2824,204,0,0,56,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2824,205,0,0,56,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2824,361,0,0,58,100,62070ccd-6e32-40f8-aa64-84b5e91f8292
2825,195,0,0,55,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2825,204,0,0,57,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2825,205,0,0,57,100,8fd39256-9116-4e05-a075-3438cde1b8a3
2825,361,0,0,55,100,62070ccd-6e32-40f8-aa64-84b5e91f8292
2833,27,0,0,46,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
2833,111,0,0,71,100,68b53edc-4df1-4725-bec6-d1c823321387
2833,112,0,0,71,100,e152e12b-016b-44f6-bb5e-c4d629253707
2833,199,0,0,62,100,524803d3-bb03-4dc0-b16e-01a590c60b96
2833,232,0,0,71,100,9dfa0b1a-a9cb-4a71-b8f7-a09545a088a7
2833,318,0,0,46,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
2833,324,0,0,64,100,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
2833,397,0,0,71,100,87d50ec4-f703-49ab-91cd-c6814674c229
2833,398,0,0,71,100,e62f0415-9b8f-4462-98f4-c03b51e7887d
2834,27,0,0,45,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
2834,111,0,0,55,100,68b53edc-4df1-4725-bec6-d1c823321387
2834,112,0,0,55,100,e152e12b-016b-44f6-bb5e-c4d629253707
2834,199,0,0,57,100,524803d3-bb03-4dc0-b16e-01a590c60b96
2834,232,0,0,55,100,9dfa0b1a-a9cb-4a71-b8f7-a09545a088a7
2834,318,0,0,45,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
2834,324,0,0,79,100,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
2834,397,0,0,55,100,87d50ec4-f703-49ab-91cd-c6814674c229
2834,398,0,0,55,100,e62f0415-9b8f-4462-98f4-c03b51e7887d
2835,27,0,0,56,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
2835,111,0,0,70,100,68b53edc-4df1-4725-bec6-d1c823321387
2835,112,0,0,70,100,e152e12b-016b-44f6-bb5e-c4d629253707
2835,232,0,0,70,100,9dfa0b1a-a9cb-4a71-b8f7-a09545a088a7
2835,318,0,0,56,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
2835,397,0,0,70,100,87d50ec4-f703-49ab-91cd-c6814674c229
2835,398,0,0,70,100,e62f0415-9b8f-4462-98f4-c03b51e7887d
2836,111,0,0,34,100,68b53edc-4df1-4725-bec6-d1c823321387
2836,112,0,0,34,100,e152e12b-016b-44f6-bb5e-c4d629253707
2836,199,0,0,95,100,524803d3-bb03-4dc0-b16e-01a590c60b96
2836,232,0,0,34,100,9dfa0b1a-a9cb-4a71-b8f7-a09545a088a7
2836,324,0,0,96,100,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
2836,397,0,0,34,100,87d50ec4-f703-49ab-91cd-c6814674c229
2836,398,0,0,34,100,e62f0415-9b8f-4462-98f4-c03b51e7887d
2837,111,0,0,35,100,68b53edc-4df1-4725-bec6-d1c823321387
2837,112,0,0,35,100,e152e12b-016b-44f6-bb5e-c4d629253707
2837,199,0,0,89,100,524803d3-bb03-4dc0-b16e-01a590c60b96
2837,232,0,0,35,100,9dfa0b1a-a9cb-4a71-b8f7-a09545a088a7
2837,324,0,0,90,100,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
2837,397,0,0,35,100,87d50ec4-f703-49ab-91cd-c6814674c229
2837,398,0,0,35,100,e62f0415-9b8f-4462-98f4-c03b51e7887d
2838,111,0,0,0,100,68b53edc-4df1-4725-bec6-d1c823321387
2838,112,0,0,0,100,e152e12b-016b-44f6-bb5e-c4d629253707
2838,199,0,0,13,100,524803d3-bb03-4dc0-b16e-01a590c60b96
2838,232,0,0,0,100,9dfa0b1a-a9cb-4a71-b8f7-a09545a088a7
2838,324,0,0,13,100,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
2838,397,0,0,0,100,87d50ec4-f703-49ab-91cd-c6814674c229
2838,398,0,0,0,100,e62f0415-9b8f-4462-98f4-c03b51e7887d
2839,111,0,0,0,100,68b53edc-4df1-4725-bec6-d1c823321387
2839,112,0,0,0,100,e152e12b-016b-44f6-bb5e-c4d629253707
2839,199,0,0,91,100,524803d3-bb03-4dc0-b16e-01a590c60b96
2839,232,0,0,0,100,9dfa0b1a-a9cb-4a71-b8f7-a09545a088a7
2839,324,0,0,92,100,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
2839,397,0,0,0,100,87d50ec4-f703-49ab-91cd-c6814674c229
2839,398,0,0,0,100,e62f0415-9b8f-4462-98f4-c03b51e7887d
2840,111,0,0,0,100,68b53edc-4df1-4725-bec6-d1c823321387
2840,112,0,0,0,100,e152e12b-016b-44f6-bb5e-c4d629253707
2840,199,0,0,60,100,524803d3-bb03-4dc0-b16e-01a590c60b96
2840,232,0,0,0,100,9dfa0b1a-a9cb-4a71-b8f7-a09545a088a7
2840,324,0,0,62,100,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
2840,397,0,0,0,100,87d50ec4-f703-49ab-91cd-c6814674c229
2840,398,0,0,0,100,e62f0415-9b8f-4462-98f4-c03b51e7887d
2841,111,0,0,36,100,68b53edc-4df1-4725-bec6-d1c823321387
2841,112,0,0,36,100,e152e12b-016b-44f6-bb5e-c4d629253707
2841,232,0,0,36,100,9dfa0b1a-a9cb-4a71-b8f7-a09545a088a7
2841,397,0,0,36,100,87d50ec4-f703-49ab-91cd-c6814674c229
2841,398,0,0,36,100,e62f0415-9b8f-4462-98f4-c03b51e7887d
2842,111,0,0,37,100,68b53edc-4df1-4725-bec6-d1c823321387
2842,112,0,0,37,100,e152e12b-016b-44f6-bb5e-c4d629253707
2842,232,0,0,37,100,9dfa0b1a-a9cb-4a71-b8f7-a09545a088a7
2842,397,0,0,37,100,87d50ec4-f703-49ab-91cd-c6814674c229
2842,398,0,0,37,100,e62f0415-9b8f-4462-98f4-c03b51e7887d
2843,27,0,0,23,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
2843,111,0,0,38,100,68b53edc-4df1-4725-bec6-d1c823321387
2843,112,0,0,38,100,e152e12b-016b-44f6-bb5e-c4d629253707
2843,199,0,0,26,100,524803d3-bb03-4dc0-b16e-01a590c60b96
2843,232,0,0,38,100,9dfa0b1a-a9cb-4a71-b8f7-a09545a088a7
2843,318,0,0,23,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
2843,324,0,0,26,100,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
2843,397,0,0,38,100,87d50ec4-f703-49ab-91cd-c6814674c229
2843,398,0,0,38,100,e62f0415-9b8f-4462-98f4-c03b51e7887d
2844,27,0,0,30,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
2844,111,0,0,14,100,68b53edc-4df1-4725-bec6-d1c823321387
2844,112,0,0,14,100,e152e12b-016b-44f6-bb5e-c4d629253707
2844,199,0,0,39,100,524803d3-bb03-4dc0-b16e-01a590c60b96
2844,232,0,0,14,100,9dfa0b1a-a9cb-4a71-b8f7-a09545a088a7
2844,318,0,0,30,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
2844,324,0,0,42,100,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
2844,397,0,0,14,100,87d50ec4-f703-49ab-91cd-c6814674c229
2844,398,0,0,14,100,e62f0415-9b8f-4462-98f4-c03b51e7887d
2845,27,0,0,84,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
2845,111,0,0,15,100,68b53edc-4df1-4725-bec6-d1c823321387
2845,112,0,0,15,100,e152e12b-016b-44f6-bb5e-c4d629253707
2845,199,0,0,122,100,524803d3-bb03-4dc0-b16e-01a590c60b96
2845,232,0,0,15,100,9dfa0b1a-a9cb-4a71-b8f7-a09545a088a7
2845,318,0,0,84,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
2845,324,0,0,121,100,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
2845,397,0,0,15,100,87d50ec4-f703-49ab-91cd-c6814674c229
2845,398,0,0,15,100,e62f0415-9b8f-4462-98f4-c03b51e7887d
2846,27,0,0,73,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
2846,111,0,0,57,100,68b53edc-4df1-4725-bec6-d1c823321387
2846,112,0,0,57,100,e152e12b-016b-44f6-bb5e-c4d629253707
2846,199,0,0,104,100,524803d3-bb03-4dc0-b16e-01a590c60b96
2846,232,0,0,57,100,9dfa0b1a-a9cb-4a71-b8f7-a09545a088a7
2846,318,0,0,73,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
2846,324,0,0,103,100,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
2846,397,0,0,57,100,87d50ec4-f703-49ab-91cd-c6814674c229
2846,398,0,0,57,100,e62f0415-9b8f-4462-98f4-c03b51e7887d
2847,27,0,0,72,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
2847,111,0,0,39,100,68b53edc-4df1-4725-bec6-d1c823321387
2847,112,0,0,39,100,e152e12b-016b-44f6-bb5e-c4d629253707
2847,232,0,0,39,100,9dfa0b1a-a9cb-4a71-b8f7-a09545a088a7
2847,318,0,0,72,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
2847,397,0,0,39,100,87d50ec4-f703-49ab-91cd-c6814674c229
