idfiltro,columnas,campoId,consultaSql,CampoBusqueda,NombreBusqueda,UsarTablaComun,UsarCodigo,incluirFiltro,consultaTablaAparte,respetarOrden,campoTexto
3402,Código|icodsubusu|45;Nombre|nombre|410,icodsubusu,"select  icodsubusu, nombre, estadocli, 0 as MARCA  from(
select icodsubusu, nombre, estadocli from [[instancia]advabousu[empresa]].dbo.subusu  
left join [[instancia]advabousu[empresa]].dbo.clientes c on subusu.icodsubusu = c.codsubusu and c.tipobd = 1
union all
select 0 as icodsubusu, '/**ususupervisor**/' as nombre, 'Alta' as estadocli) T",nombre|icodsubusu,Nombre|Código,,,1,,,
3405,Estado|estado|400,estado,"SELECT estado,entidad FROM [[instancia]advabousu[empresa]].dbo.Estados WHERE entidad like 'clientes_%'",estado,Estado,0,1,1,,,
3406,Código|id|100;Nombre|sdescripcion|300,id,"select id, sdescripcion from [[instancia]advabousu[empresa]].dbo.centrospredef",sdescripcion,Centro,0,0,0,,,
3407,Código|id|100;Nombre|sdescripcion|300,id,"select id, sdescripcion from [[instancia]advabousu[empresa]].dbo.centrospredef [MARCAW]",sdescripcion,Centro,0,0,0,icodcli IN (select icodcli from centrosclientes where idCentro in({0}))&,,
3408,Código|id|100;Nombre|sdescripcion|300,id,"select id, sdescripcion from [[instancia]advabousu[empresa]].dbo.centrospredef",sdescripcion,Centro,0,0,0,,,
3409,Código|id|100;Nombre|sdescripcion|300,id,"select id, sdescripcion from [[instancia]advabousu[empresa]].dbo.centrospredef",sdescripcion,Centro,0,0,0,icodcli IN (select icodcli from centrosclientes where idCentro in({0}))&,,
3528,Código|id|100;Nombre|sdescripcion|300,id,"select id, sdescripcion from [[instancia]advabousu[empresa]].dbo.centrospredef",sdescripcion,Nombre,0,0,0,,,
3531,Código|icodsubusu|100;Nombre|nombre|300,icodsubusu,"select  icodsubusu, nombre, estadocli, 0 as MARCA  from(  select icodsubusu, nombre, estadocli from [[instancia]advabousu[empresa]].dbo.subusu    left join [[instancia]advabousu[empresa]].dbo.clientes c on subusu.icodsubusu = c.codsubusu and c.tipobd = 1  union all  select 0 as icodsubusu, '/**ususupervisor**/' as nombre, 'Alta' as estadocli) T",nombre,Nombre,0,0,1,,,
3532,código|codigo|100;nombre|snombrecli|300,icodcli,"select icodcli, snombrecli, tipobd, codigo from [[instancia]advabousu[empresa]].dbo.clientes where tipobd = 0",snombrecli|codigo,nombre|código,0,0,2,,,
3533,código|codigo|100;nombre|snombrecli|300,icodcli,"select icodcli, snombrecli, tipobd, codigo from [[instancia]advabousu[empresa]].dbo.clientes where tipobd = 2",snombrecli|codigo,nombre|código,0,0,2,,,
3534,código|codigo|100;nombre|snombrecli|300,icodcli,"select icodcli, snombrecli, tipobd, codigo from [[instancia]advabousu[empresa]].dbo.clientes where tipobd = 3",snombrecli|codigo,nombre|código,0,0,0,,,
3536,Tipo|valor|300,valor,SELECT valor FROM combovalores WHERE tabla like 'oporcliserv' AND campo like 'tipo',valor,Tipo,1,1,,,,
3541,Etapa|valor|300,valor,SELECT valor FROM combovalores WHERE tabla like 'oporcliserv' AND campo like 'etapa',valor,Etapa,1,1,,,,
3542,Estado|valor|300,valor,SELECT valor FROM combovalores WHERE tabla like 'oporcli' AND campo like 'estadoopor',valor,Estado,1,1,,,,
3546,Fuente|valor|300,valor,SELECT * FROM combovalores WHERE tabla like 'oporcliserv' AND campo like 'fuente',valor,Fuente,1,1,,,,
3557,|valor|300,valor,SELECT valor FROM combovalores WHERE tabla = 'oporcli' and campo = 'campo8',valor,Valor,1,1,,,,
3558,|valor|300,valor,SELECT valor FROM combovalores WHERE tabla = 'oporcli' and campo = 'campo9',valor,Valor,1,1,,,,
3559,Valor|valor|300,valor,SELECT valor FROM combovalores WHERE tabla = 'oporcli' and campo = 'campo7',valor,Valor,1,1,,,,
3560,Gestor impagado|valor|300,valor,SELECT valor FROM combovalores WHERE tabla like 'oporcli' AND campo like 'Campo10',valor,Gestor impagado,1,1,,,,
3561,|valor|300,valor,SELECT valor FROM combovalores WHERE tabla = 'oporcli' and campo = 'campo12',valor,Valor,1,1,,,,
3562,|valor|300,valor,SELECT valor FROM combovalores WHERE tabla = 'oporcli' and campo = 'campo13',valor,Valor,1,1,,,,
3563,|valor|300,valor,SELECT valor FROM combovalores WHERE tabla = 'oporcli' and campo = 'campo11',valor,Valor,1,1,,,,
3564,|valor|300,valor,SELECT valor FROM combovalores WHERE tabla = 'oporcli' and campo = 'campo14',valor,Valor,1,1,,,,
3566,|valor|300,valor,SELECT valor FROM combovalores WHERE tabla = 'oporcli' and campo = 'campo16',valor,Valor,1,1,,,,
3568,|valor|300,valor,SELECT valor FROM combovalores WHERE tabla = 'oporcli' and campo = 'campo15',valor,Valor,1,1,,,,
3622,Código|icodcli|100;Nombre|snombrecli|300,icodcli,"select icodcli, snombrecli, tipobd from clientes where tipobd = 5",snombrecli,Nombre,0,0,2,,,
3627,Código|icodsubusu|100;Nombre|nombre|300,nombre,"select  icodsubusu, nombre, estadocli, 0 as MARCA  from(  select icodsubusu, nombre, estadocli from [[instancia]advabousu[empresa]].dbo.subusu    left join [[instancia]advabousu[empresa]].dbo.clientes c on subusu.icodsubusu = c.codsubusu and c.tipobd = 1  union all  select 0 as icodsubusu, '/**ususupervisor**/' as nombre, 'Alta' as estadocli) T",nombre,Nombre,0,1,1,,,
3628,Código|icodsubusu|100;Nombre|nombre|300,icodsubusu,"select  icodsubusu, nombre, estadocli, 0 as MARCA  from(
select icodsubusu, nombre, estadocli from [[instancia]advabousu[empresa]].dbo.subusu  
left join [[instancia]advabousu[empresa]].dbo.clientes c on subusu.icodsubusu = c.codsubusu and c.tipobd = 1
union all
select 0 as icodsubusu, '/**ususupervisor**/' as nombre, 'Alta' as estadocli) T",nombre,Nombre,0,0,1,,,
3641,código|codigo|100;nombre|snombrecli|300,icodcli,"select icodcli, snombrecli, tipobd, codigo from [[instancia]advabousu[empresa]].dbo.clientes where tipobd = 2",snombrecli|codigo,nombre|código,0,0,2,,,
3642,código|codigo|100;nombre|snombrecli|300,icodcli,"select icodcli, snombrecli, tipobd, codigo from [[instancia]advabousu[empresa]].dbo.clientes where tipobd = 3",snombrecli|codigo,nombre|código,0,0,0,,,
3644,código|codigo|100;nombre|snombrecli|300,icodcli,"select icodcli, snombrecli, codigo, tipobd from [[instancia]advabousu[empresa]].dbo.clientes where tipobd = 10",snombrecli,Nombre,0,0,0,,,
3645,código|codigo|100;nombre|snombrecli|300,icodcli,"select icodcli, snombrecli, codigo, tipobd from [[instancia]advabousu[empresa]].dbo.clientes where tipobd = 11",snombrecli,Nombre,0,0,0,,,
3646,código|codigo|100;nombre|snombrecli|300,icodcli,"select icodcli, snombrecli, codigo, tipobd from [[instancia]advabousu[empresa]].dbo.clientes where tipobd = 5",snombrecli,Nombre,0,0,0,,,
3647,código|codigo |100;nombre|snombrecli|300,icodcli,"select icodcli, snombrecli, codigo, tipobd from [[instancia]advabousu[empresa]].dbo.clientes where tipobd = 4",snombrecli,Nombre,0,0,0,,,
3648,Código|codigo|100;Nombre|snombrecli|300,icodcli,"select icodcli, tipobd, snombrecli, codigo, estadocli from [[instancia]advabousu[empresa]].dbo.clientes where tipobd = 9",snombrecli|codigo,Nombre|Código,0,0,0,,,
3649,código|codigo|100;nombre|snombrecli|300,icodcli,"select icodcli, snombrecli, codigo, tipobd from [[instancia]advabousu[empresa]].dbo.clientes where tipobd = 7",snombrecli,Nombre,0,0,0,,,
3650,código|codigo|100;nombre|snombrecli|300,icodcli,"select icodcli, snombrecli, codigo, tipobd from [[instancia]advabousu[empresa]].dbo.clientes where tipobd = 6",snombrecli,Nombre,0,0,0,,,
3651,código|codigo|100;nombre|snombrecli|300,icodcli,"select icodcli, snombrecli, codigo, tipobd from [[instancia]advabousu[empresa]].dbo.clientes where tipobd = 12",snombrecli,Nombre,0,0,0,,,
3652,Estado|estado|400,estado,"SELECT estado,entidad FROM [[instancia]advabousu[empresa]].dbo.Estados WHERE entidad like 'clientes_%'",estado,Estado,0,1,1,,,
3667,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM combovalores WHERE tabla LIKE 'pacientes' AND campo LIKE 'NaturJuridica'",valor,Valor,1,1,0,,,
3669,Departamento|valor|300,valor,"SELECT valor,tabla,campo from  [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla like 'clientes' and campo like 'dpto'",valor,Departamento,0,1,0,,,
3670,Departamento|valor|300,valor,"SELECT valor,tabla,campo from  [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla like 'clientes' and campo like 'dpto'",valor,Departamento,0,1,0,,,
3671,Departamento|valor|300,valor,"SELECT valor,tabla,campo from  [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla like 'clientes' and campo like 'dpto'",valor,Departamento,0,1,0,,,
3672,Código|icodabo|100;Nombre|snombreabo|300,icodabo,"select icodabo, snombreabo from abogados",snombreabo,Nombre,0,0,0,,,
3674,Departamento|valor|300,valor,"SELECT valor,tabla,campo from  [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla like 'clientes' and campo like 'dpto'",valor,Departamento,0,1,0,,,
3710,Código|id|100;Nombre|sdescripcion|300,id,"select id, sdescripcion from [[instancia]advabousu[empresa]].dbo.centrospredef",sdescripcion,Nombre,0,0,0,,,
3712,Código|icodsubusu|100;Nombre|nombre|300,icodsubusu,"select  icodsubusu, nombre, estadocli, 0 as MARCA  from(
select icodsubusu, nombre, estadocli from [[instancia]advabousu[empresa]].dbo.subusu  
left join [[instancia]advabousu[empresa]].dbo.clientes c on subusu.icodsubusu = c.codsubusu and c.tipobd = 1
union all
select 0 as icodsubusu, '/**ususupervisor**/' as nombre, 'Alta' as estadocli) T",nombre,Nombre,0,0,1,,,
3713,código|codigo|100;nombre|snombrecli|300,icodcli,"select icodcli, snombrecli, tipobd, codigo from [[instancia]advabousu[empresa]].dbo.clientes where tipobd = 0",snombrecli|codigo,nombre|código,0,0,2,,,
3714,código|codigo|100;nombre|snombrecli|300,icodcli,"select icodcli, snombrecli, tipobd, codigo from [[instancia]advabousu[empresa]].dbo.clientes where tipobd = 2",snombrecli|codigo,nombre|código,0,0,2,,,
3715,código|codigo|100;nombre|snombrecli|300,icodcli,"select icodcli, snombrecli, tipobd, codigo from [[instancia]advabousu[empresa]].dbo.clientes where tipobd = 3",snombrecli|codigo,nombre|código,0,0,0,,,
3717,Tipo|valor|300,valor,SELECT valor FROM combovalores WHERE tabla like 'oporcliserv' AND campo like 'tipo',valor,Tipo,1,1,,,,
3719,Etapa|valor|300,valor,SELECT valor FROM combovalores WHERE tabla like 'oporcliserv' AND campo like 'etapa',valor,Etapa,1,1,,,,
3720,Estado|valor|300,valor,SELECT valor FROM combovalores WHERE tabla like 'oporcli' AND campo like 'estadoopor',valor,Estado,1,1,,,,
3722,Fuente|valor|300,valor,SELECT * FROM combovalores WHERE tabla like 'oporcliserv' AND campo like 'fuente',valor,Fuente,1,1,,,,
3731,|valor|300,valor,SELECT valor FROM combovalores WHERE tabla = 'oporcli' and campo = 'campo8',valor,Valor,1,1,,,,
3732,|valor|300,valor,SELECT valor FROM combovalores WHERE tabla = 'oporcli' and campo = 'campo9',valor,Valor,1,1,,,,
3733,Valor|valor|300,valor,SELECT valor FROM combovalores WHERE tabla = 'oporcli' and campo = 'campo7',valor,Valor,1,1,,,,
3734,Gestor impagado|valor|300,valor,SELECT valor FROM combovalores WHERE tabla like 'oporcli' AND campo like 'Campo10',valor,Gestor impagado,1,1,,,,
3735,|valor|300,valor,SELECT valor FROM combovalores WHERE tabla = 'oporcli' and campo = 'campo12',valor,Valor,1,1,,,,
3736,|valor|300,valor,SELECT valor FROM combovalores WHERE tabla = 'oporcli' and campo = 'campo13',valor,Valor,1,1,,,,
3737,|valor|300,valor,SELECT valor FROM combovalores WHERE tabla = 'oporcli' and campo = 'campo11',valor,Valor,1,1,,,,
3738,|valor|300,valor,SELECT valor FROM combovalores WHERE tabla = 'oporcli' and campo = 'campo14',valor,Valor,1,1,,,,
3740,|valor|300,valor,SELECT valor FROM combovalores WHERE tabla = 'oporcli' and campo = 'campo16',valor,Valor,1,1,,,,
3741,|valor|300,valor,SELECT valor FROM combovalores WHERE tabla = 'oporcli' and campo = 'campo15',valor,Valor,1,1,,,,
3795,Código|icodcli|100;Nombre|snombrecli|300,icodcli,"select icodcli, snombrecli, tipobd from clientes where tipobd = 5",snombrecli,Nombre,0,0,2,,,
3800,Código|icodsubusu|100;Nombre|nombre|300,nombre,"select  icodsubusu, nombre, estadocli, 0 as MARCA  from(  select icodsubusu, nombre, estadocli from [[instancia]advabousu[empresa]].dbo.subusu    left join [[instancia]advabousu[empresa]].dbo.clientes c on subusu.icodsubusu = c.codsubusu and c.tipobd = 1  union all  select 0 as icodsubusu, '/**ususupervisor**/' as nombre, 'Alta' as estadocli) T",nombre,Nombre,0,1,1,,,
3801,Código|icodsubusu|100;Nombre|nombre|300,icodsubusu,"select  icodsubusu, nombre, estadocli, 0 as MARCA  from(
select icodsubusu, nombre, estadocli from [[instancia]advabousu[empresa]].dbo.subusu  
left join [[instancia]advabousu[empresa]].dbo.clientes c on subusu.icodsubusu = c.codsubusu and c.tipobd = 1
union all
select 0 as icodsubusu, '/**ususupervisor**/' as nombre, 'Alta' as estadocli) T",nombre,Nombre,0,0,1,,,
3802,Estado|estado|400,estado,"SELECT estado,entidad FROM [[instancia]advabousu[empresa]].dbo.Estados WHERE entidad like 'clientes_%'",estado,Estado,0,1,1,,,
3804,Departamento|valor|300,valor,"SELECT valor,tabla,campo from  [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla like 'clientes' and campo like 'dpto'",valor,Departamento,0,1,0,,,
4005,número|expediente|100;expediente|descripcion|300;año|iyear|100,valor,"select inumexp, expediente, descripcion, valor, 0 as marca, iyear  from (select inumexp, expediente, descripcion, convert(varchar(50), inumexp) + '&' +  convert(varchar(50), iyear) as valor , iyear    from [[instancia]advabousu[empresa]].dbo.expedien) t ",descripcion,Expediente,0,1,0,,,
4010,Clase|valor|300,valor,SELECT valor FROM combovalores WHERE tabla like 'oporcliserv' AND campo like 'clase',valor,Clase,1,1,0,,,
4011,Sprint|valor|300,valor,SELECT valor FROM combovalores WHERE tabla like 'oporcliserv' AND campo like 'sprint',valor,Sprint,1,1,0,,,
4014,Código|icodsubusu|100;Nombre|nombre|300,icodsubusu,"select  icodsubusu, nombre, estadocli, 0 as MARCA  from(
select icodsubusu, nombre, estadocli from [[instancia]advabousu[empresa]].dbo.subusu  
left join [[instancia]advabousu[empresa]].dbo.clientes c on subusu.icodsubusu = c.codsubusu and c.tipobd = 1
union all
select 0 as icodsubusu, '/**ususupervisor**/' as nombre, 'Alta' as estadocli) T",nombre,Nombre,0,0,1,,,
4016,Nombre|valor|300,valor,SELECT valor FROM combovalores WHERE tabla like 'oporcliserv' AND campo like 'etapa',valor,Nombre,1,1,,,,
4017,Nombre|valor|300,valor,SELECT valor FROM combovalores WHERE tabla like 'oporcliserv' AND campo like 'sprint',valor,Nombre,1,1,,,,
4018,Nombre|valor|300,valor,SELECT valor FROM combovalores WHERE tabla like 'oporcliserv' AND campo like 'clase',valor,Nombre,1,1,,,,
4019,Nombre|valor|300,valor,SELECT valor FROM combovalores WHERE tabla like 'oporcliserv' AND campo like 'estadoopor',valor,Nombre,1,1,,,,
4023,Código|id|100;Nombre|sdescripcion|300,id,"select id, sdescripcion from [[instancia]advabousu[empresa]].dbo.centrospredef",sdescripcion,Nombre,0,0,0,,,
4070,Código|icodsubusu|100;Nombre|nombre|300,icodsubusu,"select  icodsubusu, nombre, estadocli, 0 as MARCA  from(
select icodsubusu, nombre, estadocli from [[instancia]advabousu[empresa]].dbo.subusu  
left join [[instancia]advabousu[empresa]].dbo.clientes c on subusu.icodsubusu = c.codsubusu and c.tipobd = 1
union all
select 0 as icodsubusu, '/**ususupervisor**/' as nombre, 'Alta' as estadocli) T",nombre,Nombre,0,1,1,,,
4077,Código|icodsubusu|100;Nombre|nombre|300,icodsubusu,"select  icodsubusu, nombre, estadocli, 0 as MARCA  from(
select icodsubusu, nombre, estadocli from [[instancia]advabousu[empresa]].dbo.subusu  
left join [[instancia]advabousu[empresa]].dbo.clientes c on subusu.icodsubusu = c.codsubusu and c.tipobd = 1
union all
select 0 as icodsubusu, '/**ususupervisor**/' as nombre, 'Alta' as estadocli) T",nombre,Nombre,0,0,1,,,
4079,Código|icodsubusu|100;Nombre|nombre|300,icodsubusu,"select  icodsubusu, nombre, estadocli, 0 as MARCA  from(
select icodsubusu, nombre, estadocli from [[instancia]advabousu[empresa]].dbo.subusu  
left join [[instancia]advabousu[empresa]].dbo.clientes c on subusu.icodsubusu = c.codsubusu and c.tipobd = 1
union all
select 0 as icodsubusu, '/**ususupervisor**/' as nombre, 'Alta' as estadocli) T",nombre,Nombre,0,0,1,,,
4081,Tipo|valor|300,valor,SELECT valor FROM combovalores WHERE tabla like 'oporcliserv' AND campo like 'tipo',valor,Tipo,1,1,,,,
4084,Etapa|valor|300,valor,SELECT valor FROM combovalores WHERE tabla like 'oporcliserv' AND campo like 'etapa',valor,Etapa,1,1,,,,
4092,Estado|estado|400,estado,"SELECT estado, entidad FROM [[instancia]advabousu[empresa]].dbo.Estados WHERE entidad like 'clientes_%'",estado,Estado,0,1,1,,,
4095,código|codigo|100;nombre|snombrecli|300,icodcli,"select icodcli, snombrecli, tipobd, codigo 
		from [[instancia]advabousu[empresa]].dbo.clientes 
		where tipobd = 0",snombrecli|codigo,nombre|código,0,0,2,,,
4096,Código|icodcli|100;Nombre|snombrecli|300,icodcli,"select icodcli, snombrecli, tipobd 
		from [[instancia]advabousu[empresa]].dbo.clientes 
		where tipobd = 5",snombrecli,Nombre,0,0,2,,,
4097,código|codigo|100;nombre|snombrecli|300,icodcli,"select icodcli, snombrecli, tipobd, codigo 
		from [[instancia]advabousu[empresa]].dbo.clientes 
		where tipobd = 2",snombrecli|codigo,nombre|código,0,0,2,,,
4098,código|codigo|100;nombre|snombrecli|300,icodcli,"select icodcli, snombrecli, tipobd, codigo 
		from [[instancia]advabousu[empresa]].dbo.clientes 
		where tipobd = 3",snombrecli|codigo,nombre|código,0,0,0,,,
4103,número|expediente|100;expediente|descripcion|300;año|iyear|100,valor,"select inumexp, expediente, descripcion, valor, 0 as marca, iyear from (
		select inumexp, expediente, descripcion, inumexp*CAST(10000 as bigint)+iyear as valor, iyear 
		from [[instancia]advabousu[empresa]].dbo.expedien) t",descripcion,Expediente,0,0,0,,,
4130,Código|icodsubusu|100;Nombre|nombre|300,icodsubusu,"select  icodsubusu, nombre, estadocli, 0 as MARCA  from(
select icodsubusu, nombre, estadocli from [[instancia]advabousu[empresa]].dbo.subusu  
left join [[instancia]advabousu[empresa]].dbo.clientes c on subusu.icodsubusu = c.codsubusu and c.tipobd = 1
union all
select 0 as icodsubusu, 'DESPACHO' as nombre, 'Alta' as estadocli) T",nombre,Nombre,0,0,1,,,
4135,número|expediente|100;expediente|descripcion|300;año|iyear|100,valor,"select inumexp, expediente, descripcion, valor, 0 as marca, iyear  from (select inumexp, expediente, descripcion, convert(varchar(50), inumexp) + '&' +  convert(varchar(50), iyear) as valor , iyear    from [[instancia]advabousu[empresa]].dbo.expedien) t",descripcion,Expediente,0,1,0,,,
4136,código|codigo|100;nombre|snombrecli|300,icodcli,"select icodcli, snombrecli, codigo, tipobd from [[instancia]advabousu[empresa]].dbo.clientes where tipobd in (1,3,9)",snombrecli,Nombre,0,0,0,,,
4137,estado|estado|300,numero,"select numero, estado from (values (0, 'Pendiente'), (1, 'Anulada'), (2, 'Pagada')) as estados(numero, estado)",estado,estado,0,0,0,,,
4138,tipo|tipo|300,numero,"select numero, tipo from (values (0, 'Cobro'), (1, 'Factura'), (2, 'Manual')) as tipos(numero, tipo)",tipo,tipo,0,0,0,,,
4147,Tipología|valor|300,valor,select valor from combovalores where campo like 'tipologia1'  and tabla like 'facturacionEmitida',valor,Tipología 1,1,1,0,,,
4148,Tipología|valor|300,valor,select valor from combovalores where campo like 'tipologia2'  and tabla like 'facturacionEmitida',valor,Tipología 2,1,1,0,,,
4149,Tipología|valor|300,valor,select valor from combovalores where campo like 'tipologia3'  and tabla like 'facturacionEmitida',valor,Tipología 3,1,1,0,,,
